timestamp,avg_ear,blink_detected,blink_rate,baseline_ear,baseline_blink_rate,ear_deviation,blink_rate_deviation
1767115294.4626055,0.2415,0,51.0,0.2334,38.0,0.0081,13.0
1767115294.4967988,0.2398,0,51.0,0.2334,38.0,0.0064,13.0
1767115294.5296102,0.2495,0,51.0,0.2334,38.0,0.0161,13.0
1767115294.5636127,0.2513,0,51.0,0.2334,38.0,0.0179,13.0
1767115294.5922387,0.2479,0,50.0,0.2334,38.0,0.0145,12.0
1767115294.6282587,0.2495,0,50.0,0.2334,38.0,0.0161,12.0
1767115294.6587455,0.2363,0,50.0,0.2334,38.0,0.0029,12.0
1767115294.7064567,0.2449,0,50.0,0.2334,38.0,0.0115,12.0
1767115294.7366154,0.247,0,50.0,0.2334,38.0,0.0136,12.0
1767115294.772867,0.2314,0,50.0,0.2334,38.0,-0.002,12.0
1767115294.801739,0.2398,0,50.0,0.2334,38.0,0.0064,12.0
1767115294.8357503,0.2291,0,50.0,0.2334,38.0,-0.0043,12.0
1767115294.8637311,0.2495,0,50.0,0.2334,38.0,0.0161,12.0
1767115294.8988326,0.2448,0,50.0,0.2334,38.0,0.0114,12.0
1767115294.928487,0.2464,0,50.0,0.2334,38.0,0.013,12.0
1767115294.961213,0.2435,0,50.0,0.2334,38.0,0.0101,12.0
1767115294.993544,0.2576,0,50.0,0.2334,38.0,0.0242,12.0
1767115295.0416818,0.2464,0,50.0,0.2334,38.0,0.013,12.0
1767115295.0742629,0.2571,0,50.0,0.2334,38.0,0.0237,12.0
1767115295.1054273,0.2464,0,50.0,0.2334,38.0,0.013,12.0
1767115295.1399143,0.2407,0,50.0,0.2334,38.0,0.0073,12.0
1767115295.1709917,0.2334,0,50.0,0.2334,38.0,0.0,12.0
1767115295.2010913,0.2352,0,50.0,0.2334,38.0,0.0018,12.0
1767115295.2299597,0.2352,0,50.0,0.2334,38.0,0.0018,12.0
1767115295.2647967,0.2464,0,50.0,0.2334,38.0,0.013,12.0
1767115295.300001,0.2361,0,50.0,0.2334,38.0,0.0027,12.0
1767115295.3265824,0.2322,0,50.0,0.2334,38.0,-0.0012,12.0
1767115295.3846421,0.2352,0,50.0,0.2334,38.0,0.0018,12.0
1767115295.4110026,0.2352,0,50.0,0.2334,38.0,0.0018,12.0
1767115295.446058,0.2352,0,50.0,0.2334,38.0,0.0018,12.0
1767115295.4721773,0.2504,0,50.0,0.2334,38.0,0.017,12.0
1767115295.5078452,0.2352,0,50.0,0.2334,38.0,0.0018,12.0
1767115295.5380023,0.2315,0,49.0,0.2334,38.0,-0.0019,11.0
1767115295.5668736,0.2416,0,49.0,0.2334,38.0,0.0082,11.0
1767115295.5991611,0.2464,0,49.0,0.2334,38.0,0.013,11.0
1767115295.6302388,0.244,0,49.0,0.2334,38.0,0.0106,11.0
1767115295.6625144,0.2352,0,49.0,0.2334,38.0,0.0018,11.0
1767115295.71666,0.2397,0,49.0,0.2334,38.0,0.0063,11.0
1767115295.746208,0.2407,0,49.0,0.2334,38.0,0.0073,11.0
1767115295.7768254,0.2451,0,49.0,0.2334,38.0,0.0117,11.0
1767115295.8096876,0.2407,0,49.0,0.2334,38.0,0.0073,11.0
1767115295.8426304,0.2286,0,49.0,0.2334,38.0,-0.0048,11.0
1767115295.873202,0.231,0,49.0,0.2334,38.0,-0.0024,11.0
1767115295.9057367,0.2352,0,49.0,0.2334,38.0,0.0018,11.0
1767115295.9385655,0.2299,0,49.0,0.2334,38.0,-0.0035,11.0
1767115295.9709728,0.2416,0,49.0,0.2334,38.0,0.0082,11.0
1767115296.001618,0.2308,0,49.0,0.2334,38.0,-0.0026,11.0
1767115296.053654,0.2407,0,49.0,0.2334,38.0,0.0073,11.0
1767115296.0800304,0.2292,0,48.0,0.2334,38.0,-0.0042,10.0
1767115296.1146204,0.2119,0,48.0,0.2334,38.0,-0.0215,10.0
1767115296.143769,0.2402,0,48.0,0.2334,38.0,0.0068,10.0
1767115296.1804526,0.2352,0,48.0,0.2334,38.0,0.0018,10.0
1767115296.2084234,0.2363,0,48.0,0.2334,38.0,0.0029,10.0
1767115296.2415762,0.248,0,48.0,0.2334,38.0,0.0146,10.0
1767115296.2716794,0.2291,0,48.0,0.2334,38.0,-0.0043,10.0
1767115296.307711,0.2407,0,48.0,0.2334,38.0,0.0073,10.0
1767115296.3402112,0.2561,0,48.0,0.2334,38.0,0.0227,10.0
1767115296.394527,0.2593,0,48.0,0.2334,38.0,0.0259,10.0
1767115296.4367537,0.2396,0,48.0,0.2334,38.0,0.0062,10.0
1767115296.461423,0.2495,0,48.0,0.2334,38.0,0.0161,10.0
1767115296.4808116,0.2398,0,48.0,0.2334,38.0,0.0064,10.0
1767115296.5128036,0.2495,0,48.0,0.2334,38.0,0.0161,10.0
1767115296.5454051,0.2601,0,48.0,0.2334,38.0,0.0267,10.0
1767115296.5790977,0.2601,0,48.0,0.2334,38.0,0.0267,10.0
1767115296.6112232,0.2299,0,48.0,0.2334,38.0,-0.0035,10.0
1767115296.6422615,0.2407,0,48.0,0.2334,38.0,0.0073,10.0
1767115296.6726744,0.2718,0,48.0,0.2334,38.0,0.0384,10.0
1767115296.722863,0.2561,0,48.0,0.2334,38.0,0.0227,10.0
1767115296.7498162,0.2797,0,48.0,0.2334,38.0,0.0463,10.0
1767115296.7632697,0.2797,0,48.0,0.2334,38.0,0.0463,10.0
1767115296.8177233,0.2847,0,48.0,0.2334,38.0,0.0513,10.0
1767115296.8498924,0.2649,0,48.0,0.2334,38.0,0.0315,10.0
1767115296.8775554,0.2596,0,48.0,0.2334,38.0,0.0262,10.0
1767115296.914078,0.2481,0,48.0,0.2334,38.0,0.0147,10.0
1767115296.9461405,0.2513,0,48.0,0.2334,38.0,0.0179,10.0
1767115296.9781039,0.2488,0,48.0,0.2334,38.0,0.0154,10.0
1767115297.0101366,0.2527,0,48.0,0.2334,38.0,0.0193,10.0
1767115297.063118,0.2504,0,48.0,0.2334,38.0,0.017,10.0
1767115297.0950832,0.2777,0,48.0,0.2334,38.0,0.0443,10.0
1767115297.109349,0.2777,0,48.0,0.2334,38.0,0.0443,10.0
1767115297.123872,0.2394,0,48.0,0.2334,38.0,0.006,10.0
1767115297.149601,0.2423,0,48.0,0.2334,38.0,0.0089,10.0
1767115297.2153661,0.2515,0,48.0,0.2334,38.0,0.0181,10.0
1767115297.2462823,0.2621,0,48.0,0.2334,38.0,0.0287,10.0
1767115297.277323,0.2678,0,48.0,0.2334,38.0,0.0344,10.0
1767115297.3120537,0.2587,0,48.0,0.2334,38.0,0.0253,10.0
1767115297.342768,0.2439,0,48.0,0.2334,38.0,0.0105,10.0
1767115297.3908856,0.2455,0,48.0,0.2334,38.0,0.0121,10.0
1767115297.4289029,0.257,0,48.0,0.2334,38.0,0.0236,10.0
1767115297.4498866,0.257,0,48.0,0.2334,38.0,0.0236,10.0
1767115297.4677238,0.235,0,48.0,0.2334,38.0,0.0016,10.0
1767115297.486906,0.2323,0,48.0,0.2334,38.0,-0.0011,10.0
1767115297.5216517,0.2618,0,48.0,0.2334,38.0,0.0284,10.0
1767115297.5537884,0.2619,0,48.0,0.2334,38.0,0.0285,10.0
1767115297.583153,0.2385,0,48.0,0.2334,38.0,0.0051,10.0
1767115297.6508527,0.2392,0,48.0,0.2334,38.0,0.0058,10.0
1767115297.6824503,0.1043,0,48.0,0.2334,38.0,-0.1291,10.0
1767115297.7313807,0.0464,0,48.0,0.2334,38.0,-0.187,10.0
1767190578.5871744,0.2323,0,114.0,0.1921,114.0,0.0402,0.0
1767190578.618869,0.2441,0,114.0,0.1921,114.0,0.052,0.0
1767190578.646555,0.2441,0,114.0,0.1921,114.0,0.052,0.0
1767190578.6830442,0.2468,0,114.0,0.1921,114.0,0.0547,0.0
1767190578.7140527,0.25,0,114.0,0.1921,114.0,0.0579,0.0
1767190578.7792923,0.2524,0,114.0,0.1921,114.0,0.0603,0.0
1767190578.8092773,0.2524,0,114.0,0.1921,114.0,0.0603,0.0
1767190578.841274,0.2395,0,114.0,0.1921,114.0,0.0474,0.0
1767190578.8638213,0.2395,0,114.0,0.1921,114.0,0.0474,0.0
1767190578.9002306,0.2566,0,114.0,0.1921,114.0,0.0645,0.0
1767190578.9349446,0.2465,0,114.0,0.1921,114.0,0.0544,0.0
1767190578.9594564,0.2465,0,114.0,0.1921,114.0,0.0544,0.0
1767190578.9874327,0.2277,0,114.0,0.1921,114.0,0.0356,0.0
1767190579.0211515,0.2294,0,114.0,0.1921,114.0,0.0373,0.0
1767190579.052425,0.2294,0,114.0,0.1921,114.0,0.0373,0.0
1767190579.0798101,0.2291,0,114.0,0.1921,114.0,0.037,0.0
1767190579.1267278,0.2367,0,114.0,0.1921,114.0,0.0446,0.0
1767190579.1487868,0.2367,0,114.0,0.1921,114.0,0.0446,0.0
1767190579.17539,0.2279,0,114.0,0.1921,114.0,0.0358,0.0
1767190579.2219908,0.2273,0,114.0,0.1921,114.0,0.0352,0.0
1767190579.2565575,0.2273,0,114.0,0.1921,114.0,0.0352,0.0
1767190579.2780309,0.2379,0,114.0,0.1921,114.0,0.0458,0.0
1767190579.320298,0.2192,0,114.0,0.1921,114.0,0.0271,0.0
1767190579.3410478,0.2192,0,114.0,0.1921,114.0,0.0271,0.0
1767190579.380947,0.2379,0,114.0,0.1921,114.0,0.0458,0.0
1767190579.4332957,0.2301,0,114.0,0.1921,114.0,0.038,0.0
1767190579.4653494,0.2301,0,114.0,0.1921,114.0,0.038,0.0
1767190579.48934,0.238,0,114.0,0.1921,114.0,0.0459,0.0
1767190579.5265474,0.2165,0,114.0,0.1921,114.0,0.0244,0.0
1767190579.5536902,0.2165,0,114.0,0.1921,114.0,0.0244,0.0
1767190579.5786004,0.2352,0,114.0,0.1921,114.0,0.0431,0.0
1767190579.6202059,0.2596,0,114.0,0.1921,114.0,0.0675,0.0
1767190579.643048,0.2596,0,114.0,0.1921,114.0,0.0675,0.0
1767190579.6868572,0.234,0,114.0,0.1921,114.0,0.0419,0.0
1767190579.7347329,0.2385,0,114.0,0.1921,114.0,0.0464,0.0
1767190579.756016,0.2385,0,114.0,0.1921,114.0,0.0464,0.0
1767190579.7984686,0.2384,0,114.0,0.1921,114.0,0.0463,0.0
1767190579.8269818,0.2384,0,114.0,0.1921,114.0,0.0463,0.0
1767190579.8743365,0.2452,0,114.0,0.1921,114.0,0.0531,0.0
1767190579.904416,0.2512,0,114.0,0.1921,114.0,0.0591,0.0
1767190579.9394536,0.2512,0,114.0,0.1921,114.0,0.0591,0.0
1767190579.9611647,0.2487,0,114.0,0.1921,114.0,0.0566,0.0
1767190579.995878,0.2458,0,114.0,0.1921,114.0,0.0537,0.0
1767190580.0435638,0.2674,0,114.0,0.1921,114.0,0.0753,0.0
1767190580.080862,0.2674,0,114.0,0.1921,114.0,0.0753,0.0
1767190580.1020114,0.275,0,114.0,0.1921,114.0,0.0829,0.0
1767190580.1250796,0.275,0,114.0,0.1921,114.0,0.0829,0.0
1767190580.1531897,0.2696,0,114.0,0.1921,114.0,0.0775,0.0
1767190580.1839747,0.2681,0,114.0,0.1921,114.0,0.076,0.0
1767190580.218124,0.2681,0,114.0,0.1921,114.0,0.076,0.0
1767190580.2428164,0.2681,0,114.0,0.1921,114.0,0.076,0.0
1767190580.2949612,0.271,0,114.0,0.1921,114.0,0.0789,0.0
1767190580.315742,0.271,0,114.0,0.1921,114.0,0.0789,0.0
1767190580.3612964,0.2722,0,114.0,0.1921,114.0,0.0801,0.0
1767190580.3936405,0.2569,0,114.0,0.1921,114.0,0.0648,0.0
1767190580.438122,0.2569,0,114.0,0.1921,114.0,0.0648,0.0
1767190580.4589837,0.2606,0,114.0,0.1921,114.0,0.0685,0.0
1767190580.4858303,0.2564,0,114.0,0.1921,114.0,0.0643,0.0
1767190580.5203547,0.2564,0,114.0,0.1921,114.0,0.0643,0.0
1767190580.5452313,0.2113,0,114.0,0.1921,114.0,0.0192,0.0
1767190580.5954483,0.2246,0,114.0,0.1921,114.0,0.0325,0.0
1767190580.6230907,0.2246,0,114.0,0.1921,114.0,0.0325,0.0
1767190580.649735,0.234,0,114.0,0.1921,114.0,0.0419,0.0
1767190580.6909955,0.234,0,114.0,0.1921,114.0,0.0419,0.0
1767190580.715798,0.234,0,114.0,0.1921,114.0,0.0419,0.0
1767190580.7427673,0.2482,0,114.0,0.1921,114.0,0.0561,0.0
1767190580.7927048,0.2569,0,114.0,0.1921,114.0,0.0648,0.0
1767190580.8216858,0.2569,0,114.0,0.1921,114.0,0.0648,0.0
1767190580.8483555,0.2279,0,114.0,0.1921,114.0,0.0358,0.0
1767190580.8885467,0.2361,0,114.0,0.1921,114.0,0.044,0.0
1767190580.9255872,0.2361,0,114.0,0.1921,114.0,0.044,0.0
1767190580.9589891,0.238,0,114.0,0.1921,114.0,0.0459,0.0
1767190580.9896715,0.238,0,114.0,0.1921,114.0,0.0459,0.0
1767190581.0235934,0.2369,0,114.0,0.1921,114.0,0.0448,0.0
1767190581.0490053,0.252,0,114.0,0.1921,114.0,0.0599,0.0
1767190581.0873158,0.252,0,114.0,0.1921,114.0,0.0599,0.0
1767190581.1127717,0.2356,0,114.0,0.1921,114.0,0.0435,0.0
1767190581.1421554,0.2281,0,114.0,0.1921,114.0,0.036,0.0
1767190581.1901402,0.2299,0,114.0,0.1921,114.0,0.0378,0.0
1767190581.2116632,0.2299,0,114.0,0.1921,114.0,0.0378,0.0
1767190581.2559612,0.2312,0,114.0,0.1921,114.0,0.0391,0.0
1767190581.3023198,0.2377,0,114.0,0.1921,114.0,0.0456,0.0
1767190581.336432,0.2377,0,114.0,0.1921,114.0,0.0456,0.0
1767190581.3622968,0.2269,0,114.0,0.1921,114.0,0.0348,0.0
1767190581.3896334,0.2269,0,114.0,0.1921,114.0,0.0348,0.0
1767190581.4162316,0.2436,0,114.0,0.1921,114.0,0.0515,0.0
1767190581.4456468,0.2349,0,114.0,0.1921,114.0,0.0428,0.0
1767190581.472516,0.2349,0,114.0,0.1921,114.0,0.0428,0.0
1767190581.4937289,0.2312,0,114.0,0.1921,114.0,0.0391,0.0
1767190581.5643163,0.2318,0,114.0,0.1921,114.0,0.0397,0.0
1767190581.6050088,0.2356,0,114.0,0.1921,114.0,0.0435,0.0
1767190581.6392272,0.2356,0,114.0,0.1921,114.0,0.0435,0.0
1767190581.6773243,0.239,0,114.0,0.1921,114.0,0.0469,0.0
1767190581.7198293,0.239,0,114.0,0.1921,114.0,0.0469,0.0
1767190581.7598145,0.2432,0,114.0,0.1921,114.0,0.0511,0.0
1767190581.7893806,0.2348,0,114.0,0.1921,114.0,0.0427,0.0
1767190581.8118553,0.2348,0,114.0,0.1921,114.0,0.0427,0.0
1767190581.8325984,0.2351,0,114.0,0.1921,114.0,0.043,0.0
1767190581.8643231,0.2272,0,114.0,0.1921,114.0,0.0351,0.0
1767190581.8886504,0.2272,0,114.0,0.1921,114.0,0.0351,0.0
1767190581.9230382,0.2316,0,114.0,0.1921,114.0,0.0395,0.0
1767190581.9700632,0.2312,0,114.0,0.1921,114.0,0.0391,0.0
1767190581.9930496,0.2312,0,114.0,0.1921,114.0,0.0391,0.0
1767190582.0230963,0.2491,0,114.0,0.1921,114.0,0.057,0.0
1767190582.0572217,0.2186,0,114.0,0.1921,114.0,0.0265,0.0
1767190582.0954614,0.2186,0,114.0,0.1921,114.0,0.0265,0.0
1767190582.135398,0.0899,0,114.0,0.1921,114.0,-0.1022,0.0
1767190582.1724548,0.1222,0,114.0,0.1921,114.0,-0.0699,0.0
1767190582.2072453,0.1222,0,114.0,0.1921,114.0,-0.0699,0.0
1767190582.230502,0.2445,1,115.0,0.1921,114.0,0.0524,1.0
1767190582.260965,0.2445,0,115.0,0.1921,114.0,0.0524,1.0
1767190582.2857683,0.2596,0,115.0,0.1921,114.0,0.0675,1.0
1767190582.3189828,0.2508,0,115.0,0.1921,114.0,0.0587,1.0
1767190582.3635538,0.2457,0,115.0,0.1921,114.0,0.0536,1.0
1767190582.4015949,0.2457,0,115.0,0.1921,114.0,0.0536,1.0
1767190582.4391356,0.2632,0,115.0,0.1921,114.0,0.0711,1.0
1767190582.4760149,0.2711,0,115.0,0.1921,114.0,0.079,1.0
1767190582.5087214,0.2711,0,115.0,0.1921,114.0,0.079,1.0
1767190582.5349958,0.2671,0,115.0,0.1921,114.0,0.075,1.0
1767190582.5571558,0.2671,0,115.0,0.1921,114.0,0.075,1.0
1767190582.584223,0.2582,0,115.0,0.1921,114.0,0.0661,1.0
1767190582.616009,0.2632,0,115.0,0.1921,114.0,0.0711,1.0
1767190582.6758156,0.2632,0,115.0,0.1921,114.0,0.0711,1.0
1767190582.7061179,0.2587,0,115.0,0.1921,114.0,0.0666,1.0
1767190582.7473655,0.2507,0,115.0,0.1921,114.0,0.0586,1.0
1767190582.7790492,0.2628,0,115.0,0.1921,114.0,0.0707,1.0
1767190582.808231,0.2628,0,115.0,0.1921,114.0,0.0707,1.0
1767190582.8293147,0.2585,0,115.0,0.1921,114.0,0.0664,1.0
1767190582.8515482,0.2585,0,115.0,0.1921,114.0,0.0664,1.0
1767190582.877907,0.2698,0,115.0,0.1921,114.0,0.0777,1.0
1767190582.9191232,0.2623,0,115.0,0.1921,114.0,0.0702,1.0
1767190582.9503753,0.2623,0,115.0,0.1921,114.0,0.0702,1.0
1767190582.987755,0.2623,0,115.0,0.1921,114.0,0.0702,1.0
1767190583.0143402,0.2588,0,115.0,0.1921,114.0,0.0667,1.0
1767190583.0469415,0.2588,0,115.0,0.1921,114.0,0.0667,1.0
1767190583.0797904,0.2546,0,115.0,0.1921,114.0,0.0625,1.0
1767190583.1343164,0.265,0,115.0,0.1921,114.0,0.0729,1.0
1767190583.1685114,0.265,0,115.0,0.1921,114.0,0.0729,1.0
1767190583.1900673,0.2695,0,115.0,0.1921,114.0,0.0774,1.0
1767190583.2196963,0.0902,0,115.0,0.1921,114.0,-0.1019,1.0
1767190583.25964,0.0902,0,115.0,0.1921,114.0,-0.1019,1.0
1767190583.2869368,0.0759,0,115.0,0.1921,114.0,-0.1162,1.0
1767190583.3166614,0.2029,0,115.0,0.1921,114.0,0.0108,1.0
1767190583.3433213,0.2029,0,115.0,0.1921,114.0,0.0108,1.0
1767190583.3885844,0.2487,1,116.0,0.1921,114.0,0.0566,2.0
1767190583.4321284,0.2716,0,116.0,0.1921,114.0,0.0795,2.0
1767190583.469178,0.2716,0,116.0,0.1921,114.0,0.0795,2.0
1767190583.510739,0.2604,0,116.0,0.1921,114.0,0.0683,2.0
1767190583.5514245,0.2831,0,116.0,0.1921,114.0,0.091,2.0
1767190583.581624,0.2831,0,116.0,0.1921,114.0,0.091,2.0
1767190583.6200995,0.2759,0,116.0,0.1921,114.0,0.0838,2.0
1767190583.645579,0.2716,0,116.0,0.1921,114.0,0.0795,2.0
1767190583.6679637,0.2716,0,116.0,0.1921,114.0,0.0795,2.0
1767190583.6949675,0.2882,0,116.0,0.1921,114.0,0.0961,2.0
1767190583.7351232,0.2845,0,116.0,0.1921,114.0,0.0924,2.0
1767190583.7617915,0.2845,0,116.0,0.1921,114.0,0.0924,2.0
1767190583.802108,0.2674,0,116.0,0.1921,114.0,0.0753,2.0
1767190583.8333013,0.2674,0,116.0,0.1921,114.0,0.0753,2.0
1767190583.8709548,0.2765,0,116.0,0.1921,114.0,0.0844,2.0
1767190583.8948877,0.2845,0,116.0,0.1921,114.0,0.0924,2.0
1767190583.920052,0.2845,0,116.0,0.1921,114.0,0.0924,2.0
1767190583.944348,0.2752,0,116.0,0.1921,114.0,0.0831,2.0
1767190583.9891758,0.2604,0,116.0,0.1921,114.0,0.0683,2.0
1767190584.0381525,0.2478,0,116.0,0.1921,114.0,0.0557,2.0
1767190584.064736,0.2478,0,116.0,0.1921,114.0,0.0557,2.0
1767190584.097193,0.2425,0,116.0,0.1921,114.0,0.0504,2.0
1767190584.1299157,0.2425,0,116.0,0.1921,114.0,0.0504,2.0
1767190584.1527226,0.2447,0,116.0,0.1921,114.0,0.0526,2.0
1767190584.1826825,0.2401,0,116.0,0.1921,114.0,0.048,2.0
1767190584.2149343,0.2401,0,116.0,0.1921,114.0,0.048,2.0
1767190584.2366471,0.2435,0,116.0,0.1921,114.0,0.0514,2.0
1767190584.30066,0.235,0,116.0,0.1921,114.0,0.0429,2.0
1767190584.342327,0.2191,0,116.0,0.1921,114.0,0.027,2.0
1767190584.3799696,0.2191,0,116.0,0.1921,114.0,0.027,2.0
1767190584.4010785,0.223,0,116.0,0.1921,114.0,0.0309,2.0
1767190584.4325712,0.223,0,116.0,0.1921,114.0,0.0309,2.0
1767190584.459451,0.2343,0,116.0,0.1921,114.0,0.0422,2.0
1767190584.487126,0.2272,0,116.0,0.1921,114.0,0.0351,2.0
1767190584.5240068,0.2272,0,116.0,0.1921,114.0,0.0351,2.0
1767190584.548366,0.2351,0,116.0,0.1921,114.0,0.043,2.0
1767190584.6005378,0.2504,0,116.0,0.1921,114.0,0.0583,2.0
1767190584.6342173,0.2504,0,116.0,0.1921,114.0,0.0583,2.0
1767190584.6555812,0.2432,0,116.0,0.1921,114.0,0.0511,2.0
1767190584.680717,0.2432,0,116.0,0.1921,114.0,0.0511,2.0
1767190584.7009523,0.2656,0,116.0,0.1921,114.0,0.0735,2.0
1767190584.7395053,0.2737,0,116.0,0.1921,114.0,0.0816,2.0
1767190584.7907722,0.2742,0,116.0,0.1921,114.0,0.0821,2.0
1767190584.8156912,0.2742,0,116.0,0.1921,114.0,0.0821,2.0
1767190584.8392756,0.2759,0,116.0,0.1921,114.0,0.0838,2.0
1767190584.9038255,0.2438,0,116.0,0.1921,114.0,0.0517,2.0
1767190584.9319854,0.2438,0,116.0,0.1921,114.0,0.0517,2.0
1767190584.9680274,0.2419,0,116.0,0.1921,114.0,0.0498,2.0
1767190584.993898,0.2419,0,116.0,0.1921,114.0,0.0498,2.0
1767190585.015973,0.2787,0,116.0,0.1921,114.0,0.0866,2.0
1767190585.0447216,0.2679,0,116.0,0.1921,114.0,0.0758,2.0
1767190585.0788684,0.2679,0,116.0,0.1921,114.0,0.0758,2.0
1767190585.1041455,0.2674,0,116.0,0.1921,114.0,0.0753,2.0
1767190585.142883,0.2679,0,116.0,0.1921,114.0,0.0758,2.0
1767190585.2114487,0.279,0,116.0,0.1921,114.0,0.0869,2.0
1767190585.232627,0.279,0,116.0,0.1921,114.0,0.0869,2.0
1767190585.256102,0.284,0,116.0,0.1921,114.0,0.0919,2.0
1767190585.2966828,0.284,0,116.0,0.1921,114.0,0.0919,2.0
1767190585.3332882,0.2831,0,116.0,0.1921,114.0,0.091,2.0
1767190585.3543425,0.2594,0,116.0,0.1921,114.0,0.0673,2.0
1767190585.3831956,0.2594,0,116.0,0.1921,114.0,0.0673,2.0
1767190585.4038064,0.2487,0,116.0,0.1921,114.0,0.0566,2.0
1767190585.4476385,0.2405,0,116.0,0.1921,114.0,0.0484,2.0
1767190585.4746108,0.2405,0,116.0,0.1921,114.0,0.0484,2.0
1767190585.5076363,0.2516,0,116.0,0.1921,114.0,0.0595,2.0
1767190585.5571263,0.2538,0,116.0,0.1921,114.0,0.0617,2.0
1767190585.5847583,0.2538,0,116.0,0.1921,114.0,0.0617,2.0
1767190585.62769,0.2321,0,116.0,0.1921,114.0,0.04,2.0
1767190585.659021,0.2545,0,116.0,0.1921,114.0,0.0624,2.0
1767190585.67974,0.2545,0,116.0,0.1921,114.0,0.0624,2.0
1767190585.7085986,0.2559,0,116.0,0.1921,114.0,0.0638,2.0
1767190585.749824,0.2475,0,116.0,0.1921,114.0,0.0554,2.0
1767190585.7771554,0.2475,0,116.0,0.1921,114.0,0.0554,2.0
1767190585.8126693,0.2437,0,116.0,0.1921,114.0,0.0516,2.0
1767190585.8632822,0.2268,0,116.0,0.1921,114.0,0.0347,2.0
1767190585.8853512,0.2268,0,116.0,0.1921,114.0,0.0347,2.0
1767190585.9102516,0.248,0,116.0,0.1921,114.0,0.0559,2.0
1767190585.958747,0.2363,0,116.0,0.1921,114.0,0.0442,2.0
1767190585.9886863,0.2363,0,116.0,0.1921,114.0,0.0442,2.0
1767190586.024158,0.2293,0,116.0,0.1921,114.0,0.0372,2.0
1767190586.054559,0.2445,0,116.0,0.1921,114.0,0.0524,2.0
1767190586.0932553,0.2445,0,116.0,0.1921,114.0,0.0524,2.0
1767190586.117616,0.2664,0,116.0,0.1921,114.0,0.0743,2.0
1767190586.163875,0.2683,0,116.0,0.1921,114.0,0.0762,2.0
1767190586.1988316,0.2683,0,116.0,0.1921,114.0,0.0762,2.0
1767190586.2214422,0.2664,0,116.0,0.1921,114.0,0.0743,2.0
1767190586.2423277,0.2664,0,116.0,0.1921,114.0,0.0743,2.0
1767190586.2622247,0.2607,0,116.0,0.1921,114.0,0.0686,2.0
1767190586.3154051,0.2664,0,116.0,0.1921,114.0,0.0743,2.0
1767190586.360522,0.2495,0,116.0,0.1921,114.0,0.0574,2.0
1767190586.392971,0.2495,0,116.0,0.1921,114.0,0.0574,2.0
1767190586.422992,0.2615,0,116.0,0.1921,114.0,0.0694,2.0
1767190586.4697676,0.2591,0,116.0,0.1921,114.0,0.067,2.0
1767190586.5054166,0.2591,0,116.0,0.1921,114.0,0.067,2.0
1767190586.534741,0.2547,0,116.0,0.1921,114.0,0.0626,2.0
1767190586.5839694,0.2547,0,116.0,0.1921,114.0,0.0626,2.0
1767190586.6116369,0.257,0,116.0,0.1921,114.0,0.0649,2.0
1767190586.6389859,0.2748,0,116.0,0.1921,114.0,0.0827,2.0
1767190586.6664853,0.2748,0,116.0,0.1921,114.0,0.0827,2.0
1767190586.6955128,0.2656,0,116.0,0.1921,114.0,0.0735,2.0
1767190586.7274604,0.2656,0,116.0,0.1921,114.0,0.0735,2.0
1767190586.7749603,0.267,0,116.0,0.1921,114.0,0.0749,2.0
1767190586.8011591,0.267,0,116.0,0.1921,114.0,0.0749,2.0
1767190586.8298564,0.2479,0,116.0,0.1921,114.0,0.0558,2.0
1767190586.8676095,0.2479,0,116.0,0.1921,114.0,0.0558,2.0
1767190586.9047132,0.0958,0,116.0,0.1921,114.0,-0.0963,2.0
1767190586.933321,0.1285,0,116.0,0.1921,114.0,-0.0636,2.0
1767190586.9598377,0.1285,0,116.0,0.1921,114.0,-0.0636,2.0
1767190586.994223,0.2523,1,117.0,0.1921,114.0,0.0602,3.0
1767190587.0206623,0.2561,0,117.0,0.1921,114.0,0.064,3.0
1767190587.0421515,0.2561,0,117.0,0.1921,114.0,0.064,3.0
1767190587.0767517,0.2658,0,117.0,0.1921,114.0,0.0737,3.0
1767190587.1257,0.2823,0,117.0,0.1921,114.0,0.0902,3.0
1767190587.1524253,0.2823,0,117.0,0.1921,114.0,0.0902,3.0
1767190587.1751075,0.2831,0,117.0,0.1921,114.0,0.091,3.0
1767190587.2199035,0.2878,0,117.0,0.1921,114.0,0.0957,3.0
1767190587.2418725,0.2878,0,117.0,0.1921,114.0,0.0957,3.0
1767190587.2696152,0.287,0,117.0,0.1921,114.0,0.0949,3.0
1767190587.317628,0.2791,0,117.0,0.1921,114.0,0.087,3.0
1767190587.3402007,0.2791,0,117.0,0.1921,114.0,0.087,3.0
1767190587.380464,0.2731,0,117.0,0.1921,114.0,0.081,3.0
1767190587.4347527,0.2924,0,117.0,0.1921,114.0,0.1003,3.0
1767190587.4601514,0.2924,0,117.0,0.1921,114.0,0.1003,3.0
1767190587.4866912,0.2939,0,117.0,0.1921,114.0,0.1018,3.0
1767190587.5258658,0.265,0,117.0,0.1921,114.0,0.0729,3.0
1767190587.5480204,0.265,0,117.0,0.1921,114.0,0.0729,3.0
1767190587.5719073,0.2685,0,117.0,0.1921,114.0,0.0764,3.0
1767190587.6234887,0.2735,0,117.0,0.1921,114.0,0.0814,3.0
